OBJECTID,CUT_COM,CONARA,REGION,COMUNA,NOMBRE_AUX,NOMBRE_MAESTRO,INI_IZQ,INI_DER,TER_IZQ,TER_DER,CODIGO,SHAPE_Length
351243,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE ALCALDE EDUARDO CASTILLO VELASCO,0,0,0,0,V1312010085,60.6985903244623
351244,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE ALCALDE EDUARDO CASTILLO VELASCO,4460,4487,4500,4487,V1312010085,64.3032310577299
351245,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE ALCALDE EDUARDO CASTILLO VELASCO,916,913,980,991,V1312010085,132.616922055673
351246,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE ALCALDE EDUARDO CASTILLO VELASCO,1344,1327,1360,1379,V1312010085,122.152996021888
351247,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE ALCALDE EDUARDO CASTILLO VELASCO,4130,4129,4176,4163,V1312010085,85.2547653799832
351248,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE ALCALDE EDUARDO CASTILLO VELASCO,3834,3901,3884,3953,V1312010085,79.7308935032291
351249,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE ALCALDE EDUARDO CASTILLO VELASCO,4312,4331,4394,4397,V1312010085,131.783752573127
351250,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE ALCALDE EDUARDO CASTILLO VELASCO,1378,1395,1450,1397,V1312010085,108.210969015559
351251,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE ALCALDE EDUARDO CASTILLO VELASCO,1970,1995,2036,2033,V1312010085,77.5528468301233
351252,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE ALCALDE EDUARDO CASTILLO VELASCO,4230,4231,4290,4283,V1312010085,136.907745075739
351253,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE ALCALDE EDUARDO CASTILLO VELASCO,2432,2379,2478,2465,V1312010085,145.923161982707
351254,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE ALCALDE EDUARDO CASTILLO VELASCO,0,0,0,0,V1312010085,41.4526146822706
351255,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE ALCALDE EDUARDO CASTILLO VELASCO,4460,0,4476,0,V1312010085,60.6077838699875
351256,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE ALCALDE EDUARDO CASTILLO VELASCO,3800,3841,3834,3851,V1312010085,64.1036519738179
351257,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE ALCALDE EDUARDO CASTILLO VELASCO,0,2291,0,2379,V1312010085,71.3969513749089
351258,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE ALCALDE EDUARDO CASTILLO VELASCO,0,0,0,0,V1312010085,9.12028758263698
351259,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE ALCALDE EDUARDO CASTILLO VELASCO,4682,4587,4660,4685,V1312010085,149.381591579783
351260,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE ALCALDE EDUARDO CASTILLO VELASCO,0,0,0,0,V1312010085,22.209132317237
351261,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE ALCALDE JORGE MONCKEBERG,0,0,0,0,V1312010086,59.7061821777086
351262,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE ALCAZAR,4310,4303,4352,4345,V1312010087,98.5032516820338
351263,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE ALEJANDRO RENGIFO,4816,4815,4872,4873,V1312010088,148.664187334674
351264,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE ALERCES,0,0,0,0,V1312010089,50.8054890509121
351265,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE ALONSO DE ERCILLA,3110,0,3132,0,V1312010090,24.0332453336338
351266,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE ALONSO DE ERCILLA,2952,2955,2996,2985,V1312010090,135.340242075314
351267,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE ALONSO DE ERCILLA,3072,3055,3100,3101,V1312010090,118.927464407147
351268,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE ALONSO DE ERCILLA,0,2951,0,2953,V1312010090,97.2638442127073
351269,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE ANGEL CRUCHAGA SANTA MARIA,0,0,0,0,V1312010091,13.1426657955072
351270,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE ANGEL PINO,3372,0,3428,0,V1312010092,89.0891614787548
351271,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE ANGEL PINO,0,0,0,0,V1312010092,19.4220654725462
351272,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE ANGEL PINO,130,0,130,0,V1312010092,31.3260676812188
351273,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE ANGEL PINO,84,41,120,143,V1312010092,170.319800823301
351274,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE ANGEL PINO,0,145,0,167,V1312010092,51.676930531065
351275,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE ANIBAL PINTO,210,213,262,273,V1312010093,147.016625470875
351276,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE ANTILHUE,5586,5586,5686,5586,V1312010094,179.878782180498
351277,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE ANTONIO SECCHI,16,35,40,43,V1312010095,76.6613947652344
351278,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE ARISTOTELES,0,911,0,997,V1312010096,197.312265971784
351279,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE ARISTOTELES,0,0,0,0,V1312010096,51.4109634492791
351280,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE ARISTOTELES,0,0,0,0,V1312010096,5.50852368460799
351281,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE ARISTOTELES,0,0,0,0,V1312010096,15.089625219744
351282,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE ARISTOTELES,1125,1185,1367,1275,V1312010096,201.469364904141
351283,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE ARISTOTELES,1477,1486,1419,1404,V1312010096,126.837520646002
351284,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE ARMANDO CARRERA,5218,5219,5278,5293,V1312010097,141.887171154873
351285,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE ARMANDO CARRERA,5106,0,5148,0,V1312010097,121.495627904328
351286,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE ARTIFICIO,0,0,0,0,V1312010098,41.8726301740671
351287,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE ARTIFICIO,639,639,639,639,V1312010098,78.5156734513633
351288,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE ARTIFICIO,640,0,640,0,V1312010098,48.6195732177071
351289,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE ARTIFICIO,0,675,0,675,V1312010098,57.6910099974687
351290,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE ARTIFICIO,0,675,0,675,V1312010098,15.5635967170902
351291,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE ARTIFICIO,0,0,0,0,V1312010098,57.3155922762231
351292,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE ARTIFICIO,0,653,0,653,V1312010098,67.9595110078038
351293,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE ARTIFICIO,0,0,0,0,V1312010098,22.3886229776943
351294,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE ARTIFICIO,653,653,653,653,V1312010098,108.99936760913
351295,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE ARTIFICIO,0,0,0,0,V1312010098,64.5904047624832
351296,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE ARTIFICIO,0,0,0,0,V1312010098,14.9378479091382
351297,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE ARTURO MEDINA,4608,4639,4734,4761,V1312010099,77.2103360401284
351298,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE ARTURO MEDINA,4310,4315,4318,4327,V1312010099,61.0005636359133
351299,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE ARTURO MEDINA,5828,5421,5590,5589,V1312010099,245.777411870366
351300,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE ARTURO MEDINA,4378,4379,4558,4571,V1312010099,128.77088541543
351301,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE ARTURO MEDINA,4006,4003,4036,4033,V1312010099,117.861743438163
351302,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE ARTURO MEDINA,5332,5317,5380,5383,V1312010099,108.264361593431
351303,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE ARTURO MEDINA,5146,5165,5178,5189,V1312010099,58.9486982256988
351304,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE ARTURO MEDINA,5274,5265,5284,5293,V1312010099,112.418667833899
351305,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE ARTURO MEDINA,4098,4243,4242,4281,V1312010099,242.381242018722
351306,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE ARZOBISPO FUENZALIDA MARTINEZ,0,0,0,0,V1312010100,32.8665389652579
351307,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE ARZOBISPO FUENZALIDA MARTINEZ,2977,2958,2861,2876,V1312010100,183.514919520554
351308,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE ARZOBISPO FUENZALIDA MARTINEZ,0,0,0,0,V1312010100,2.36492702855143
351309,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE ATAHUALPA,2191,2192,2053,2018,V1312010101,235.555543549519
351310,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE ATAHUALPA,1997,1996,1937,1940,V1312010101,175.335654028124
351311,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE AUGUSTO VILLANUEVA,10,33,102,65,V1312010102,187.367853815663
351312,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE AUGUSTO VILLANUEVA,0,0,0,0,V1312010102,29.55806298081
351313,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE AUGUSTO VILLANUEVA,322,311,322,311,V1312010102,39.152160424556
351314,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE AUGUSTO VILLANUEVA,0,0,0,0,V1312010102,94.3274593927546
351315,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE AUGUSTO VILLANUEVA,110,107,199,199,V1312010102,32.6320634115442
351316,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE AUGUSTO VILLANUEVA,198,269,198,291,V1312010102,76.2193515817935
351317,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE AUGUSTO VILLANUEVA,0,101,0,101,V1312010102,31.4613423773134
351318,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE AUGUSTO VILLANUEVA,350,0,350,0,V1312010102,38.8604207791445
351319,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE AUGUSTO VILLANUEVA,490,481,530,511,V1312010102,121.147587309917
351320,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE AUGUSTO VILLANUEVA,150,203,250,235,V1312010102,36.3072280395239
351321,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE AVALOS,5336,5361,5390,5383,V1312010103,60.2459687392769
351322,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE AVALOS,5204,5215,5328,5315,V1312010103,220.463215211479
351323,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE AZAPA,0,0,0,0,V1312010104,187.942657605661
351324,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE AZAPA,0,128,0,128,V1312010104,215.627911893695
351325,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE AZAPA,0,1403,0,1401,V1312010104,53.174487511191
351326,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE BADEN,4862,4871,4966,4951,V1312010105,213.484686146934
351327,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE BADILLA,4550,4551,5562,4563,V1312010106,55.7136542423166
351328,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE BANCO DE CHILE,4054,3815,3936,3863,V1312010107,146.646816474764
351329,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE BATUCO,4426,4401,4474,4491,V1312010108,159.924478033563
351330,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE BEETHOVEN,5332,5329,5396,5409,V1312010109,143.346513813803
351331,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE BEETHOVEN,5232,5203,5278,5293,V1312010109,137.525081428579
351332,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE BEETHOVEN,5448,5447,5486,5489,V1312010109,102.645099801719
351333,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE BERNARDO DE AMASSA,658,645,622,590,V1312010110,227.641516425498
351334,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE BREMEN,0,345,0,345,V1312010111,30.0329070347695
351335,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE BREMEN,1120,1109,1150,1175,V1312010111,91.3063176819753
351336,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE BREMEN,374,375,374,375,V1312010111,20.4523343648041
351337,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE BREMEN,0,359,0,359,V1312010111,18.7564687964598
351338,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE BREMEN,1240,1243,1268,1275,V1312010111,60.4732870424007
351339,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE BREMEN,1686,1701,1756,1777,V1312010111,146.950218522098
351340,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE BREMEN,686,687,854,883,V1312010111,236.234321800377
351341,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE BREMEN,0,237,0,241,V1312010111,32.2839485777141
351342,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE BREMEN,1190,1197,1212,1225,V1312010111,60.4955499115209
351343,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE BREMEN,270,271,270,325,V1312010111,78.9217096519637
351344,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE BREMEN,40,29,40,49,V1312010111,64.2218157068416
351345,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE BREMEN,390,391,390,403,V1312010111,53.544873304808
351346,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE BREMEN,0,167,0,183,V1312010111,99.2152897942361
351347,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE BREMEN,970,981,1014,999,V1312010111,46.4030893542821
351348,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE BREMEN,0,0,0,0,V1312010111,78.9444961627461
351349,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE BREMEN,0,0,0,0,V1312010111,60.3832895488745
351350,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE BREMEN,410,445,530,655,V1312010111,321.031649911646
351351,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE BREMEN,1034,1021,1084,1081,V1312010111,127.875749126673
351352,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE BREMEN,60,59,136,125,V1312010111,115.620833514595
351353,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE BREMEN,0,0,0,0,V1312010111,39.6438265843534
351354,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE BREMEN,916,921,952,953,V1312010111,79.8022150899862
351355,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE BREMEN,1294,1295,1316,1311,V1312010111,45.4000602824105
351356,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE BREMEN,0,0,0,0,V1312010111,56.5207148303249
351357,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE BREMEN,156,0,240,0,V1312010111,110.32923151877
351358,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE BRETAÑA,1756,1801,2160,1993,V1312010112,303.180986794265
351359,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE BRIGIDA WALKER,2047,2040,1951,1698,V1312010113,163.771456405619
351360,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE BRIGIDA WALKER,2001,2042,2047,2020,V1312010113,59.7075152732339
351361,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE BRIGIDA WALKER,0,0,0,0,V1312010113,46.6082019438304
351362,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE BROWN NORTE,0,0,0,0,V1312010114,42.0346452879674
351363,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE BROWN NORTE,0,0,0,0,V1312010114,190.319383291477
351364,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE BROWN NORTE,0,0,0,0,V1312010114,18.4114579726741
351365,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE BROWN NORTE,0,0,0,0,V1312010114,27.5655491765518
351366,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE BROWN NORTE,0,0,0,0,V1312010114,28.031420983764
351367,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE BROWN NORTE,450,385,476,417,V1312010114,133.703005665862
351368,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE BROWN NORTE,0,987,0,999,V1312010114,35.7095940773428
351369,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE BROWN NORTE,0,0,0,0,V1312010114,75.449330854308
351370,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE BROWN NORTE,652,641,694,685,V1312010114,119.725470765792
351371,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE BROWN NORTE,546,547,604,593,V1312010114,84.3146564443969
351372,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE BROWN NORTE,0,0,0,0,V1312010114,75.9821424895958
351373,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE BROWN NORTE,608,609,632,625,V1312010114,39.843041185671
351374,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE BROWN NORTE,0,0,0,0,V1312010114,12.5598575767454
351375,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE BROWN NORTE,0,0,0,0,V1312010114,168.748505180642
351376,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE BROWN NORTE,0,0,0,0,V1312010114,171.560738248649
351377,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE BROWN NORTE,368,369,382,379,V1312010114,72.8278343014458
351378,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE BROWN SUR,581,566,437,444,V1312010115,196.699904766277
351379,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE BROWN SUR,0,0,0,0,V1312010115,41.3068578907343
351380,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE BROWN SUR,975,970,813,800,V1312010115,229.347450424979
351381,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE BROWN SUR,982,978,982,978,V1312010115,38.9409638728811
351382,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE BROWN SUR,0,1740,0,1740,V1312010115,59.8337942490676
351383,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE BROWN SUR,167,150,9,46,V1312010115,204.120638020805
351384,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE BROWN SUR,1975,0,1967,0,V1312010115,33.714479092038
351385,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE BROWN SUR,1975,1974,1967,1900,V1312010115,135.418640605992
351386,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE BROWN SUR,333,280,201,242,V1312010115,323.465322417772
351387,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE BROWN SUR,777,760,611,612,V1312010115,233.184646703218
351388,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE BROWN SUR,437,0,409,0,V1312010115,43.4104185131802
351389,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE BROWN SUR,0,1900,0,1900,V1312010115,11.7536129985282
351390,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE CAMPOAMOR,3150,3131,3182,3203,V1312010116,29.4391888663432
351391,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE CAMPOAMOR,3150,3177,3182,3187,V1312010116,79.119164698245
351392,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE CAMPOAMOR,2940,2949,2996,2975,V1312010116,136.373943402159
351393,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE CAMPOAMOR,3038,3009,3116,3113,V1312010116,118.607386371794
351394,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE CANONIGO MADARIAGA,669,676,605,612,V1312010117,113.604254251773
351395,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE CANONIGO MADARIAGA,595,574,521,502,V1312010117,114.165421565818
351396,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE CAPITAN FUENTES,277,278,277,250,V1312010118,53.5116667386178
351397,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE CAPITAN FUENTES,233,210,225,210,V1312010118,81.9914061209867
351398,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE CAPITAN FUENTES,531,550,531,550,V1312010118,82.6108715808328
351399,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE CAPITAN FUENTES,49,46,9,10,V1312010118,124.691920746487
351400,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE CAPITAN FUENTES,495,496,355,470,V1312010118,160.35737156124
351401,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE CAPITAN FUENTES,321,310,301,288,V1312010118,62.7826888019551
351402,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE CAPITAN FUENTES,99,96,99,46,V1312010118,80.4859457127304
351403,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE CAPITAN IGNACIO CARRERA PINTO,1826,1821,2050,2045,V1312010119,339.932642457928
351404,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE CAPITAN IGNACIO CARRERA PINTO,0,0,0,0,V1312010119,23.488451545383
351405,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE CAPITAN IGNACIO CARRERA PINTO,0,0,0,0,V1312010119,26.1570645999835
351406,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE CAPITAN IGNACIO CARRERA PINTO,0,0,0,0,V1312010119,19.0171369141552
351407,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE CAPITAN IGNACIO CARRERA PINTO,0,1060,0,1060,V1312010119,106.595713528566
351408,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE CAPITAN ORELLA,0,0,0,0,V1312010120,87.4129417867626
351409,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE CAPITAN ORELLA,2304,2309,2434,2445,V1312010120,140.261654195372
351410,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE CAPITAN ORELLA,0,0,0,0,V1312010120,63.4922657696906
351411,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE CAPITAN ORELLA,2164,2131,2276,2275,V1312010120,225.408002391802
351412,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE CAPITAN ORELLA,0,0,0,0,V1312010120,45.8122780566924
351413,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE CAPITAN ORELLA,2810,2811,2820,2875,V1312010120,104.665557299698
351414,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE CAPITAN ORELLA,2520,2513,2520,2593,V1312010120,168.648058536644
351415,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE CAPITAN ORELLA,0,0,0,0,V1312010120,38.8272043382189
351416,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE CAPITAN ORELLA,2904,0,2904,0,V1312010120,124.744651465311
351417,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE CAPITAN ORELLA,0,2965,0,2965,V1312010120,129.567470651048
351418,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE CARLOS AGUIRRE LUCO,0,1255,0,1289,V1312010121,93.8179851397805
351419,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE CARLOS AGUIRRE LUCO,758,765,924,909,V1312010121,255.853533707951
351420,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE CARLOS AGUIRRE LUCO,988,979,1138,1137,V1312010121,254.399734743449
351421,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE CARLOS AGUIRRE LUCO,664,655,690,693,V1312010121,143.112245291681
351422,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE CARLOS AGUIRRE LUCO,556,523,626,609,V1312010121,160.627399085178
351423,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE CARLOS AGUIRRE LUCO,1192,1191,1224,1251,V1312010121,117.41795618005
351424,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE CARLOS BESA,546,549,646,633,V1312010122,183.402233427731
351425,13120,15105,METROPOLITANA DE SANTIAGO,ÑUÑOA,,CALLE CARLOS MONTT,5488,5505,5456,5581,V1312010123,153.219867709635
